Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,,,,,
2011,10,201110,Hamilton Island,Sydney,Hamilton Island - Sydney,384,523.7,,,,,,,,
2011,10,201110,Hobart,Melbourne,Hobart - Melbourne,178,242.7,,,,,,,,
2011,10,201110,Hobart,Sydney,Hobart - Sydney,258,351.8,,,,,,,,
2011,10,201110,Kalgoorlie,Perth,Kalgoorlie - Perth,344,468.9,,,,,,,,
2011,10,201110,Karratha,Perth,Karratha - Perth,548,747.3,,,,,,,,
2011,10,201110,Launceston,Melbourne,Launceston - Melbourne,158,215.5,,,,,,,,
2011,10,201110,Launceston,Sydney,Launceston - Sydney,248,338.2,,,,,,,,
2011,10,201110,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,468,638.2,,,,,,,,
2011,10,201110,Sunshine Coast,Sydney,Sunshine Coast - Sydney,248,338.2,,,,,,,,
2011,10,201110,Melbourne,Gold Coast,Melbourne - Gold Coast,140,190.9,,,,,,,,
2011,10,201110,Melbourne,Mildura,Melbourne - Mildura,198,270,,,,,,,,
2011,10,201110,Melbourne,Perth,Melbourne - Perth,310,422.6,,,,,,,,
2011,10,201110,Melbourne,Sydney,Melbourne - Sydney,100,136.2,,,,,,,,
2011,10,201110,Melbourne,Newcastle,Melbourne - Newcastle,178,242.7,,,,,,,,
2011,10,201110,Paraburdoo,Perth,Paraburdoo - Perth,669,912.3,,,,,,,,
2011,10,201110,Perth,Newman,Perth - Newman,648,883.7,,,,,,,,
2011,10,201110,Perth,Port Hedland,Perth - Port Hedland,549,748.7,,,,,,,,
2011,10,201110,Perth,Sydney,Perth - Sydney,417,568.7,,,,,,,,
2011,10,201110,Port Macquarie,Sydney,Port Macquarie - Sydney,209,285,,,,,,,,
2011,10,201110,Sydney,Tamworth,Sydney - Tamworth,228,310.9,,,,,,,,
2011,10,201110,Sydney,Townsville,Sydney - Townsville,254,346.4,,,,,,,,
2011,10,201110,Sydney,Wagga Wagga,Sydney - Wagga Wagga,251,342.7,,,,,,,,
2011,10,201110,Newcastle,Gold Coast,Newcastle - Gold Coast,398,542.8,,,,,,,,
2011,11,201111,Adelaide,Alice Springs,Adelaide - Alice Springs,378,515.5,,,,,,,,
2011,11,201111,Adelaide,Brisbane,Adelaide - Brisbane,338,460.9,,,,,,,,
2011,11,201111,Adelaide,Canberra,Adelaide - Canberra,298,406.4,,,,,,,,
2011,11,201111,Adelaide,Darwin,Adelaide - Darwin,384,523.7,,,,,,,,
2011,11,201111,Adelaide,Gold Coast,Adelaide - Gold Coast,364,496.4,,,,,,,,
2011,11,201111,Adelaide,Melbourne,Adelaide - Melbourne,228,310.9,,,,,,,,
2011,11,201111,Adelaide,Perth,Adelaide - Perth,407,555,,,,,,,,
2011,11,201111,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226,308.3,,,,,,,,
2011,11,201111,Adelaide,Sydney,Adelaide - Sydney,267,364.1,,,,,,,,
2011,11,201111,Albury,Sydney,Albury - Sydney,184,250.9,,,,,,,,
2011,11,201111,Alice Springs,Darwin,Alice Springs - Darwin,588,801.9,,,,,,,,
2011,11,201111,Alice Springs,Melbourne,Alice Springs - Melbourne,568,774.6,,,,,,,,
2011,11,201111,Alice Springs,Sydney,Alice Springs - Sydney,543,740.5,,,,,,,,
2011,11,201111,Armidale,Sydney,Armidale - Sydney,284,387.3,,,,,,,,
2011,11,201111,Avalon,Brisbane,Avalon - Brisbane,224,305.5,,,,,,,,
2011,11,201111,Avalon,Sydney,Avalon - Sydney,148,201.8,,,,,,,,
2011,11,201111,Ayers Rock,Sydney,Ayers Rock - Sydney,458,624.6,,,,,,,,
2011,11,201111,Ballina,Sydney,Ballina - Sydney,208,283.7,,,,,,,,
2011,11,201111,Brisbane,Cairns,Brisbane - Cairns,217,295.9,,,,,,,,
2011,11,201111,Brisbane,Canberra,Brisbane - Canberra,228,310.9,,,,,,,,
2011,11,201111,Brisbane,Darwin,Brisbane - Darwin,396,540,,,,,,,,
2011,11,201111,Brisbane,Emerald,Brisbane - Emerald,467,636.9,,,,,,,,
2011,11,201111,Brisbane,Gladstone,Brisbane - Gladstone,198,270,,,,,,,,
2011,11,201111,Brisbane,Hamilton Island,Brisbane - Hamilton Island,228,310.9,,,,,,,,
2011,11,201111,Brisbane,Mackay,Brisbane - Mackay,208,283.7,,,,,,,,
2011,11,201111,Brisbane,Melbourne,Brisbane - Melbourne,180,245.3,,,,,,,,
2011,11,201111,Brisbane,Mount Isa,Brisbane - Mount Isa,699,953.2,,,,,,,,
2011,11,201111,Brisbane,Perth,Brisbane - Perth,394,537.3,,,,,,,,
2011,11,201111,Brisbane,Proserpine,Brisbane - Proserpine,238,324.6,,,,,,,,
2011,11,201111,Brisbane,Rockhampton,Brisbane - Rockhampton,184,250.9,,,,,,,,
2011,11,201111,Brisbane,Sydney,Brisbane - Sydney,174,237.3,,,,,,,,
2011,11,201111,Brisbane,Townsville,Brisbane - Townsville,288,392.8,,,,,,,,
2011,11,201111,Brisbane,Newcastle,Brisbane - Newcastle,168,229.1,,,,,,,,
2011,11,201111,Broome,Perth,Broome - Perth,478,651.9,,,,,,,,
2011,11,201111,Bundaberg,Brisbane,Bundaberg - Brisbane,319,435,,,,,,,,
2011,11,201111,Cairns,Melbourne,Cairns - Melbourne,497,677.8,,,,,,,,
2011,11,201111,Cairns,Sydney,Cairns - Sydney,348,474.6,,,,,,,,
2011,11,201111,Cairns,Townsville,Cairns - Townsville,164,223.7,,,,,,,,
2011,11,201111,Canberra,Melbourne,Canberra - Melbourne,213,290.5,,,,,,,,
2011,11,201111,Canberra,Sydney,Canberra - Sydney,194,264.6,,,,,,,,
2011,11,201111,Coffs Harbour,Sydney,Coffs Harbour - Sydney,157,214.1,,,,,,,,
2011,11,201111,Darwin,Melbourne,Darwin - Melbourne,383,522.3,,,,,,,,
2011,11,201111,Darwin,Perth,Darwin - Perth,356,485.5,,,,,,,,
2011,11,201111,Darwin,Sydney,Darwin - Sydney,454,619.1,,,,,,,,
2011,11,201111,Devonport,Melbourne,Devonport - Melbourne,344,469.1,,,,,,,,
2011,11,201111,Dubbo,Sydney,Dubbo - Sydney,295,402.3,,,,,,,,
2011,11,201111,Geraldton,Perth,Geraldton - Perth,355,484.7,,,,,,,,
2011,11,201111,Gold Coast,Sydney,Gold Coast - Sydney,163,222.3,,,,,,,,
2011,11,201111,Hamilton Island,Sydney,Hamilton Island - Sydney,360,490.9,,,,,,,,
2011,11,201111,Hobart,Melbourne,Hobart - Melbourne,208,283.7,,,,,,,,
2011,11,201111,Hobart,Sydney,Hobart - Sydney,268,365.5,,,,,,,,
2011,11,201111,Kalgoorlie,Perth,Kalgoorlie - Perth,297,404.4,,,,,,,,
2011,11,201111,Karratha,Perth,Karratha - Perth,458,624.6,,,,,,,,
2011,11,201111,Launceston,Melbourne,Launceston - Melbourne,144,196.4,,,,,,,,
2011,11,201111,Launceston,Sydney,Launceston - Sydney,238,324.6,,,,,,,,
2011,11,201111,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,374,510,,,,,,,,
2011,11,201111,Sunshine Coast,Sydney,Sunshine Coast - Sydney,208,283.7,,,,,,,,
2011,11,201111,Melbourne,Gold Coast,Melbourne - Gold Coast,180,245.3,,,,,,,,
2011,11,201111,Melbourne,Mildura,Melbourne - Mildura,184,250.9,,,,,,,,
2011,11,201111,Melbourne,Perth,Melbourne - Perth,310,422.6,,,,,,,,
2011,11,201111,Melbourne,Sydney,Melbourne - Sydney,100,136.2,,,,,,,,
2011,11,201111,Melbourne,Newcastle,Melbourne - Newcastle,180,245.5,,,,,,,,
2011,11,201111,Paraburdoo,Perth,Paraburdoo - Perth,669,912.3,,,,,,,,
2011,11,201111,Perth,Newman,Perth - Newman,648,883.7,,,,,,,,
2011,11,201111,Perth,Port Hedland,Perth - Port Hedland,549,748.7,,,,,,,,
2011,11,201111,Perth,Sydney,Perth - Sydney,356,485.5,,,,,,,,
2011,11,201111,Port Macquarie,Sydney,Port Macquarie - Sydney,165,225,,,,,,,,
2011,11,201111,Sydney,Tamworth,Sydney - Tamworth,198,270,,,,,,,,
2011,11,201111,Sydney,Townsville,Sydney - Townsville,283,385.9,,,,,,,,
2011,11,201111,Sydney,Wagga Wagga,Sydney - Wagga Wagga,249,339.6,,,,,,,,
2011,11,201111,Newcastle,Gold Coast,Newcastle - Gold Coast,238,324.6,,,,,,,,
2011,12,201112,Adelaide,Alice Springs,Adelaide - Alice Springs,499,680.5,,,,,,,,
2011,12,201112,Adelaide,Brisbane,Adelaide - Brisbane,404,550.9,,,,,,,,
2011,12,201112,Adelaide,Canberra,Adelaide - Canberra,470,641,,,,,,,,
2011,12,201112,Adelaide,Darwin,Adelaide - Darwin,478,651.9,,,,,,,,
2011,12,201112,Adelaide,Gold Coast,Adelaide - Gold Coast,628,856.4,,,,,,,,
2011,12,201112,Adelaide,Melbourne,Adelaide - Melbourne,268,365.5,,,,,,,,
2011,12,201112,Adelaide,Perth,Adelaide - Perth,598,815.5,,,,,,,,
2011,12,201112,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226,308.3,,,,,,,,
2011,12,201112,Adelaide,Sydney,Adelaide - Sydney,298,406.4,,,,,,,,
2011,12,201112,Albury,Sydney,Albury - Sydney,218,296.7,,,,,,,,
2011,12,201112,Alice Springs,Darwin,Alice Springs - Darwin,558,761,,,,,,,,
2011,12,201112,Alice Springs,Melbourne,Alice Springs - Melbourne,768,1047.3,,,,,,,,
2011,12,201112,Alice Springs,Sydney,Alice Springs - Sydney,913,1245.1,,,,,,,,
2011,12,201112,Armidale,Sydney,Armidale - Sydney,284,387.3,,,,,,,,
2011,12,201112,Avalon,Brisbane,Avalon - Brisbane,348,474.6,,,,,,,,
2011,12,201112,Avalon,Sydney,Avalon - Sydney,248,338.2,,,,,,,,
2011,12,201112,Ayers Rock,Sydney,Ayers Rock - Sydney,597,814.1,,,,,,,,
2011,12,201112,Ballina,Sydney,Ballina - Sydney,198,270,,,,,,,,
2011,12,201112,Brisbane,Cairns,Brisbane - Cairns,288,392.8,,,,,,,,
2011,12,201112,Brisbane,Canberra,Brisbane - Canberra,228,310.9,,,,,,,,
2011,12,201112,Brisbane,Darwin,Brisbane - Darwin,443,604.1,,,,,,,,
2011,12,201112,Brisbane,Emerald,Brisbane - Emerald,355,484.1,,,,,,,,
2011,12,201112,Brisbane,Gladstone,Brisbane - Gladstone,198,270,,,,,,,,
2011,12,201112,Brisbane,Hamilton Island,Brisbane - Hamilton Island,378,515.5,,,,,,,,
2011,12,201112,Brisbane,Mackay,Brisbane - Mackay,168,229.1,,,,,,,,
2011,12,201112,Brisbane,Melbourne,Brisbane - Melbourne,160,218.1,,,,,,,,
2011,12,201112,Brisbane,Mount Isa,Brisbane - Mount Isa,849,1157.8,,,,,,,,
2011,12,201112,Brisbane,Perth,Brisbane - Perth,456,621.9,,,,,,,,
2011,12,201112,Brisbane,Proserpine,Brisbane - Proserpine,378,515.5,,,,,,,,
2011,12,201112,Brisbane,Rockhampton,Brisbane - Rockhampton,170,231.8,,,,,,,,
2011,12,201112,Brisbane,Sydney,Brisbane - Sydney,248,338.2,,,,,,,,
2011,12,201112,Brisbane,Townsville,Brisbane - Townsville,278,379.1,,,,,,,,
2011,12,201112,Brisbane,Newcastle,Brisbane - Newcastle,158,215.5,,,,,,,,
2011,12,201112,Broome,Perth,Broome - Perth,548,747.3,,,,,,,,
2011,12,201112,Bundaberg,Brisbane,Bundaberg - Brisbane,209,285,,,,,,,,
2011,12,201112,Cairns,Melbourne,Cairns - Melbourne,568,774.6,,,,,,,,
2011,12,201112,Cairns,Sydney,Cairns - Sydney,564,769.1,,,,,,,,
2011,12,201112,Cairns,Townsville,Cairns - Townsville,198,270,,,,,,,,
2011,12,201112,Canberra,Melbourne,Canberra - Melbourne,228,310.9,,,,,,,,
2011,12,201112,Canberra,Sydney,Canberra - Sydney,198,270,,,,,,,,
2011,12,201112,Coffs Harbour,Sydney,Coffs Harbour - Sydney,290,395.5,,,,,,,,
2011,12,201112,Darwin,Melbourne,Darwin - Melbourne,383,522.3,,,,,,,,
2011,12,201112,Darwin,Perth,Darwin - Perth,396,540,,,,,,,,
2011,12,201112,Darwin,Sydney,Darwin - Sydney,528,720,,,,,,,,
2011,12,201112,Devonport,Melbourne,Devonport - Melbourne,240,327.3,,,,,,,,
2011,12,201112,Dubbo,Sydney,Dubbo - Sydney,266,362.5,,,,,,,,
2011,12,201112,Geraldton,Perth,Geraldton - Perth,267,363.6,,,,,,,,
2011,12,201112,Gold Coast,Sydney,Gold Coast - Sydney,178,242.7,,,,,,,,
2011,12,201112,Hamilton Island,Sydney,Hamilton Island - Sydney,723,986,,,,,,,,
2011,12,201112,Hobart,Melbourne,Hobart - Melbourne,268,365.5,,,,,,,,
2011,12,201112,Hobart,Sydney,Hobart - Sydney,308,420,,,,,,,,
2011,12,201112,Kalgoorlie,Perth,Kalgoorlie - Perth,424,578.4,,,,,,,,
2011,12,201112,Karratha,Perth,Karratha - Perth,458,624.6,,,,,,,,
2011,12,201112,Launceston,Melbourne,Launceston - Melbourne,228,310.9,,,,,,,,
2011,12,201112,Launceston,Sydney,Launceston - Sydney,428,583.7,,,,,,,,
2011,12,201112,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,378,515.5,,,,,,,,
2011,12,201112,Sunshine Coast,Sydney,Sunshine Coast - Sydney,288,392.8,,,,,,,,
2011,12,201112,Melbourne,Gold Coast,Melbourne - Gold Coast,260,354.4,,,,,,,,
2011,12,201112,Melbourne,Mildura,Melbourne - Mildura,225,307,,,,,,,,
2011,12,201112,Melbourne,Perth,Melbourne - Perth,460,627.2,,,,,,,,
2011,12,201112,Melbourne,Sydney,Melbourne - Sydney,250,340.8,,,,,,,,
2011,12,201112,Melbourne,Newcastle,Melbourne - Newcastle,168,229.1,,,,,,,,
2011,12,201112,Paraburdoo,Perth,Paraburdoo - Perth,669,912.3,,,,,,,,
2011,12,201112,Perth,Newman,Perth - Newman,458,624.6,,,,,,,,
2011,12,201112,Perth,Port Hedland,Perth - Port Hedland,456,621.9,,,,,,,,
2011,12,201112,Perth,Sydney,Perth - Sydney,578,788.2,,,,,,,,
2011,12,201112,Port Macquarie,Sydney,Port Macquarie - Sydney,231,315,,,,,,,,
2011,12,201112,Sydney,Tamworth,Sydney - Tamworth,198,270,,,,,,,,
2011,12,201112,Sydney,Townsville,Sydney - Townsville,318,433.7,,,,,,,,
2011,12,201112,Sydney,Wagga Wagga,Sydney - Wagga Wagga,214,291.7,,,,,,,,
2011,12,201112,Newcastle,Gold Coast,Newcastle - Gold Coast,398,542.8,,,,,,,,
2012,1,201201,Adelaide,Alice Springs,Adelaide - Alice Springs,328,446.9,,,,,,,,
2012,1,201201,Adelaide,Brisbane,Adelaide - Brisbane,268,365.1,,,,,,,,
2012,1,201201,Adelaide,Canberra,Adelaide - Canberra,344,468.7,,,,,,,,
2012,1,201201,Adelaide,Darwin,Adelaide - Darwin,298,406,,,,,,,,
2012,1,201201,Adelaide,Gold Coast,Adelaide - Gold Coast,268,365.1,,,,,,,,
2012,1,201201,Adelaide,Melbourne,Adelaide - Melbourne,138,188,,,,,,,,
2012,1,201201,Adelaide,Perth,Adelaide - Perth,328,446.9,,,,,,,,
2012,1,201201,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226,308,,,,,,,,
2012,1,201201,Adelaide,Sydney,Adelaide - Sydney,178,242.5,,,,,,,,
2012,1,201201,Albury,Sydney,Albury - Sydney,201,273.8,,,,,,,,
2012,1,201201,Alice Springs,Darwin,Alice Springs - Darwin,498,678.5,,,,,,,,
2012,1,201201,Alice Springs,Melbourne,Alice Springs - Melbourne,528,719.3,,,,,,,,
2012,1,201201,Alice Springs,Sydney,Alice Springs - Sydney,481,655.3,,,,,,,,
2012,1,201201,Armidale,Sydney,Armidale - Sydney,234,318.8,,,,,,,,
2012,1,201201,Avalon,Brisbane,Avalon - Brisbane,218,297,,,,,,,,
2012,1,201201,Avalon,Sydney,Avalon - Sydney,108,147.1,,,,,,,,
2012,1,201201,Ayers Rock,Sydney,Ayers Rock - Sydney,363,494.5,,,,,,,,
2012,1,201201,Ballina,Sydney,Ballina - Sydney,168,228.9,,,,,,,,
2012,1,201201,Brisbane,Cairns,Brisbane - Cairns,208,283.4,,,,,,,,
2012,1,201201,Brisbane,Canberra,Brisbane - Canberra,213,290.2,,,,,,,,
2012,1,201201,Brisbane,Darwin,Brisbane - Darwin,238,324.2,,,,,,,,
2012,1,201201,Brisbane,Emerald,Brisbane - Emerald,178,242.5,,,,,,,,
2012,1,201201,Brisbane,Gladstone,Brisbane - Gladstone,178,242.5,,,,,,,,
2012,1,201201,Brisbane,Hamilton Island,Brisbane - Hamilton Island,278,378.7,,,,,,,,
2012,1,201201,Brisbane,Mackay,Brisbane - Mackay,98,133.5,,,,,,,,
2012,1,201201,Brisbane,Melbourne,Brisbane - Melbourne,158,215.3,,,,,,,,
2012,1,201201,Brisbane,Mount Isa,Brisbane - Mount Isa,608,828.3,,,,,,,,
2012,1,201201,Brisbane,Perth,Brisbane - Perth,358,487.7,,,,,,,,
2012,1,201201,Brisbane,Proserpine,Brisbane - Proserpine,138,188,,,,,,,,
2012,1,201201,Brisbane,Rockhampton,Brisbane - Rockhampton,170,231.6,,,,,,,,
2012,1,201201,Brisbane,Sydney,Brisbane - Sydney,168,228.9,,,,,,,,
2012,1,201201,Brisbane,Townsville,Brisbane - Townsville,218,297,,,,,,,,
2012,1,201201,Brisbane,Newcastle,Brisbane - Newcastle,90,122.6,,,,,,,,
2012,1,201201,Broome,Perth,Broome - Perth,404,550.4,,,,,,,,
2012,1,201201,Bundaberg,Brisbane,Bundaberg - Brisbane,264,359.7,,,,,,,,
2012,1,201201,Cairns,Melbourne,Cairns - Melbourne,504,686.6,,,,,,,,
2012,1,201201,Cairns,Sydney,Cairns - Sydney,354,482.3,,,,,,,,
2012,1,201201,Cairns,Townsville,Cairns - Townsville,170,231.6,,,,,,,,
2012,1,201201,Canberra,Melbourne,Canberra - Melbourne,209,284.7,,,,,,,,
2012,1,201201,Canberra,Sydney,Canberra - Sydney,184,250.7,,,,,,,,
2012,1,201201,Coffs Harbour,Sydney,Coffs Harbour - Sydney,153,208.4,,,,,,,,
2012,1,201201,Darwin,Melbourne,Darwin - Melbourne,324,441.4,,,,,,,,
2012,1,201201,Darwin,Perth,Darwin - Perth,363,494.5,,,,,,,,
2012,1,201201,Darwin,Sydney,Darwin - Sydney,358,487.7,,,,,,,,
2012,1,201201,Devonport,Melbourne,Devonport - Melbourne,240,327,,,,,,,,
2012,1,201201,Dubbo,Sydney,Dubbo - Sydney,266,362.1,,,,,,,,
2012,1,201201,Geraldton,Perth,Geraldton - Perth,267,363.2,,,,,,,,
2012,1,201201,Gold Coast,Sydney,Gold Coast - Sydney,114,155.3,,,,,,,,
2012,1,201201,Hamilton Island,Sydney,Hamilton Island - Sydney,394,536.8,,,,,,,,
2012,1,201201,Hobart,Melbourne,Hobart - Melbourne,178,242.5,,,,,,,,
2012,1,201201,Hobart,Sydney,Hobart - Sydney,248,337.9,,,,,,,,
2012,1,201201,Kalgoorlie,Perth,Kalgoorlie - Perth,404,550.9,,,,,,,,
2012,1,201201,Karratha,Perth,Karratha - Perth,428,583.1,,,,,,,,
2012,1,201201,Launceston,Melbourne,Launceston - Melbourne,148,201.6,,,,,,,,
2012,1,201201,Launceston,Sydney,Launceston - Sydney,188,256.1,,,,,,,,
2012,1,201201,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318,433.2,,,,,,,,
2012,1,201201,Sunshine Coast,Sydney,Sunshine Coast - Sydney,128,174.4,,,,,,,,
2012,1,201201,Melbourne,Gold Coast,Melbourne - Gold Coast,158,215.3,,,,,,,,
2012,1,201201,Melbourne,Mildura,Melbourne - Mildura,168,228.9,,,,,,,,
2012,1,201201,Melbourne,Perth,Melbourne - Perth,260,354.1,,,,,,,,
2012,1,201201,Melbourne,Sydney,Melbourne - Sydney,100,136.1,,,,,,,,
2012,1,201201,Melbourne,Newcastle,Melbourne - Newcastle,104,141.7,,,,,,,,
2012,1,201201,Paraburdoo,Perth,Paraburdoo - Perth,689,938.7,,,,,,,,
2012,1,201201,Perth,Newman,Perth - Newman,574,782,,,,,,,,
2012,1,201201,Perth,Port Hedland,Perth - Port Hedland,427,581.7,,,,,,,,
2012,1,201201,Perth,Sydney,Perth - Sydney,363,494.5,,,,,,,,
2012,1,201201,Port Macquarie,Sydney,Port Macquarie - Sydney,169,230.2,,,,,,,,
2012,1,201201,Sydney,Tamworth,Sydney - Tamworth,304,414.2,,,,,,,,
2012,1,201201,Sydney,Townsville,Sydney - Townsville,198,269.7,,,,,,,,
2012,1,201201,Sydney,Wagga Wagga,Sydney - Wagga Wagga,214,291.4,,,,,,,,
2012,1,201201,Newcastle,Gold Coast,Newcastle - Gold Coast,148,201.6,,,,,,,,
2012,2,201202,Adelaide,Alice Springs,Adelaide - Alice Springs,378,515,,,,,,,,
2012,2,201202,Adelaide,Brisbane,Adelaide - Brisbane,290,395.1,,,,,,,,
2012,2,201202,Adelaide,Canberra,Adelaide - Canberra,338,460.5,,,,,,,,
2012,2,201202,Adelaide,Darwin,Adelaide - Darwin,378,515,,,,,,,,
2012,2,201202,Adelaide,Gold Coast,Adelaide - Gold Coast,338,460.5,,,,,,,,
2012,2,201202,Adelaide,Melbourne,Adelaide - Melbourne,180,245.2,,,,,,,,
2012,2,201202,Adelaide,Perth,Adelaide - Perth,368,501.3,,,,,,,,
2012,2,201202,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226,308,,,,,,,,
2012,2,201202,Adelaide,Sydney,Adelaide - Sydney,228,310.6,,,,,,,,
2012,2,201202,Albury,Sydney,Albury - Sydney,198,269.7,,,,,,,,
2012,2,201202,Alice Springs,Darwin,Alice Springs - Darwin,558,760.2,,,,,,,,
2012,2,201202,Alice Springs,Melbourne,Alice Springs - Melbourne,498,678.5,,,,,,,,
2012,2,201202,Alice Springs,Sydney,Alice Springs - Sydney,583,794.3,,,,,,,,
2012,2,201202,Armidale,Sydney,Armidale - Sydney,284,386.9,,,,,,,,
2012,2,201202,Avalon,Brisbane,Avalon - Brisbane,218,297,,,,,,,,
2012,2,201202,Avalon,Sydney,Avalon - Sydney,88,119.9,,,,,,,,
2012,2,201202,Ayers Rock,Sydney,Ayers Rock - Sydney,443,603.5,,,,,,,,
2012,2,201202,Ballina,Sydney,Ballina - Sydney,138,188,,,,,,,,
2012,2,201202,Brisbane,Cairns,Brisbane - Cairns,238,324.2,,,,,,,,
2012,2,201202,Brisbane,Canberra,Brisbane - Canberra,228,310.6,,,,,,,,
2012,2,201202,Brisbane,Darwin,Brisbane - Darwin,396,539.5,,,,,,,,
2012,2,201202,Brisbane,Emerald,Brisbane - Emerald,294,400.5,,,,,,,,
2012,2,201202,Brisbane,Gladstone,Brisbane - Gladstone,198,269.7,,,,,,,,
2012,2,201202,Brisbane,Hamilton Island,Brisbane - Hamilton Island,294,400.5,,,,,,,,
2012,2,201202,Brisbane,Mackay,Brisbane - Mackay,158,215.3,,,,,,,,
2012,2,201202,Brisbane,Melbourne,Brisbane - Melbourne,150,204.2,,,,,,,,
2012,2,201202,Brisbane,Mount Isa,Brisbane - Mount Isa,608,828.3,,,,,,,,
2012,2,201202,Brisbane,Perth,Brisbane - Perth,358,487.7,,,,,,,,
2012,2,201202,Brisbane,Proserpine,Brisbane - Proserpine,188,256.1,,,,,,,,
2012,2,201202,Brisbane,Rockhampton,Brisbane - Rockhampton,184,250.7,,,,,,,,
2012,2,201202,Brisbane,Sydney,Brisbane - Sydney,158,215.3,,,,,,,,
2012,2,201202,Brisbane,Townsville,Brisbane - Townsville,228,310.6,,,,,,,,
2012,2,201202,Brisbane,Newcastle,Brisbane - Newcastle,108,147.1,,,,,,,,
2012,2,201202,Broome,Perth,Broome - Perth,430,585.8,,,,,,,,
2012,2,201202,Bundaberg,Brisbane,Bundaberg - Brisbane,322,438.7,,,,,,,,
2012,2,201202,Cairns,Melbourne,Cairns - Melbourne,458,624,,,,,,,,
2012,2,201202,Cairns,Sydney,Cairns - Sydney,327,445.5,,,,,,,,
2012,2,201202,Cairns,Townsville,Cairns - Townsville,190,258.8,,,,,,,,
2012,2,201202,Canberra,Melbourne,Canberra - Melbourne,228,310.6,,,,,,,,
2012,2,201202,Canberra,Sydney,Canberra - Sydney,198,269.7,,,,,,,,
2012,2,201202,Coffs Harbour,Sydney,Coffs Harbour - Sydney,176,239.8,,,,,,,,
2012,2,201202,Darwin,Melbourne,Darwin - Melbourne,378,515,,,,,,,,
2012,2,201202,Darwin,Perth,Darwin - Perth,396,539.5,,,,,,,,
2012,2,201202,Darwin,Sydney,Darwin - Sydney,468,637.6,,,,,,,,
2012,2,201202,Devonport,Melbourne,Devonport - Melbourne,346,471.4,,,,,,,,
2012,2,201202,Dubbo,Sydney,Dubbo - Sydney,270,367.8,,,,,,,,
2012,2,201202,Geraldton,Perth,Geraldton - Perth,267,363.2,,,,,,,,
2012,2,201202,Gold Coast,Sydney,Gold Coast - Sydney,128,174.4,,,,,,,,
2012,2,201202,Hamilton Island,Sydney,Hamilton Island - Sydney,338,460.5,,,,,,,,
2012,2,201202,Hobart,Melbourne,Hobart - Melbourne,148,201.6,,,,,,,,
2012,2,201202,Hobart,Sydney,Hobart - Sydney,228,310.6,,,,,,,,
2012,2,201202,Kalgoorlie,Perth,Kalgoorlie - Perth,297,404,,,,,,,,
2012,2,201202,Karratha,Perth,Karratha - Perth,458,624,,,,,,,,
2012,2,201202,Launceston,Melbourne,Launceston - Melbourne,138,188,,,,,,,,
2012,2,201202,Launceston,Sydney,Launceston - Sydney,239,325.6,,,,,,,,
2012,2,201202,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,348,474.1,,,,,,,,
2012,2,201202,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,242.5,,,,,,,,
2012,2,201202,Melbourne,Gold Coast,Melbourne - Gold Coast,130,177,,,,,,,,
2012,2,201202,Melbourne,Mildura,Melbourne - Mildura,198,269.7,,,,,,,,
2012,2,201202,Melbourne,Perth,Melbourne - Perth,250,340.5,,,,,,,,
2012,2,201202,Melbourne,Sydney,Melbourne - Sydney,100,136.1,,,,,,,,
2012,2,201202,Melbourne,Newcastle,Melbourne - Newcastle,168,228.9,,,,,,,,
2012,2,201202,Paraburdoo,Perth,Paraburdoo - Perth,759,1034,,,,,,,,
2012,2,201202,Perth,Newman,Perth - Newman,574,782,,,,,,,,
2012,2,201202,Perth,Port Hedland,Perth - Port Hedland,487,663.5,,,,,,,,
2012,2,201202,Perth,Sydney,Perth - Sydney,378,515,,,,,,,,
2012,2,201202,Port Macquarie,Sydney,Port Macquarie - Sydney,209,284.7,,,,,,,,
2012,2,201202,Sydney,Tamworth,Sydney - Tamworth,198,269.7,,,,,,,,
2012,2,201202,Sydney,Townsville,Sydney - Townsville,228,310.6,,,,,,,,
2012,2,201202,Sydney,Wagga Wagga,Sydney - Wagga Wagga,245,333.4,,,,,,,,
2012,2,201202,Newcastle,Gold Coast,Newcastle - Gold Coast,188,256.1,,,,,,,,
2012,3,201203,Adelaide,Alice Springs,Adelaide - Alice Springs,458,624,,,,,,,,
2012,3,201203,Adelaide,Brisbane,Adelaide - Brisbane,328,446.9,,,,,,,,
2012,3,201203,Adelaide,Canberra,Adelaide - Canberra,348,474.1,,,,,,,,
2012,3,201203,Adelaide,Darwin,Adelaide - Darwin,408,555.8,,,,,,,,
2012,3,201203,Adelaide,Gold Coast,Adelaide - Gold Coast,438,596.7,,,,,,,,
2012,3,201203,Adelaide,Melbourne,Adelaide - Melbourne,208,283.4,,,,,,,,
